ROC AUC,Accuracy,Precision,Recall,F1 Score,Type I Error,Type II Error,Epsilon,Batch Size,Noise Multiplier,Learning Rate,Clipping Norm,Sample Ratio,DP Enabled,Run
0.9,0.816,0.373,0.839,0.517,0.187,0.161,0.32,16,2.0,0.005,2.0,1.0,True,10
0.866,0.803,0.348,0.784,0.482,0.195,0.216,2.114,32,0.8,0.001,0.5,1.0,True,10
0.87,0.821,0.37,0.763,0.499,0.172,0.237,2.114,32,0.8,0.001,1.0,1.0,True,10
0.872,0.819,0.37,0.778,0.502,0.175,0.222,2.114,32,0.8,0.001,2.0,1.0,True,10
0.895,0.824,0.381,0.802,0.516,0.173,0.198,2.114,32,0.8,0.003,0.5,1.0,True,10
0.894,0.824,0.379,0.797,0.514,0.173,0.203,2.114,32,0.8,0.003,1.0,1.0,True,10
0.893,0.813,0.366,0.813,0.505,0.186,0.187,2.114,32,0.8,0.003,2.0,1.0,True,10
0.897,0.812,0.367,0.832,0.509,0.19,0.168,2.114,32,0.8,0.005,0.5,1.0,True,10
0.889,0.832,0.39,0.777,0.519,0.161,0.223,2.114,32,0.8,0.005,1.0,1.0,True,10
0.886,0.841,0.404,0.746,0.524,0.146,0.254,2.114,32,0.8,0.005,2.0,1.0,True,10
0.876,0.825,0.379,0.777,0.509,0.169,0.223,1.058,32,1.1,0.001,0.5,1.0,True,10
0.871,0.824,0.376,0.765,0.504,0.168,0.235,1.058,32,1.1,0.001,1.0,1.0,True,10
0.871,0.813,0.361,0.777,0.493,0.182,0.223,1.058,32,1.1,0.001,2.0,1.0,True,10
0.896,0.833,0.394,0.797,0.527,0.163,0.203,1.058,32,1.1,0.003,0.5,1.0,True,10
0.894,0.799,0.35,0.834,0.493,0.205,0.166,1.058,32,1.1,0.003,1.0,1.0,True,10
0.894,0.818,0.373,0.82,0.513,0.182,0.18,1.058,32,1.1,0.003,2.0,1.0,True,10
0.9,0.841,0.406,0.778,0.534,0.151,0.222,1.058,32,1.1,0.005,0.5,1.0,True,10
0.897,0.82,0.376,0.811,0.514,0.178,0.189,1.058,32,1.1,0.005,1.0,1.0,True,10
0.9,0.813,0.368,0.835,0.511,0.19,0.165,1.058,32,1.1,0.005,2.0,1.0,True,10
0.874,0.822,0.373,0.757,0.499,0.169,0.243,0.643,32,1.5,0.001,0.5,1.0,True,10
0.871,0.825,0.377,0.768,0.506,0.168,0.232,0.643,32,1.5,0.001,1.0,1.0,True,10
0.852,0.797,0.336,0.747,0.463,0.196,0.253,0.643,32,1.5,0.001,2.0,1.0,True,10
0.895,0.827,0.384,0.796,0.518,0.169,0.204,0.643,32,1.5,0.003,0.5,1.0,True,10
0.894,0.813,0.366,0.813,0.505,0.187,0.187,0.643,32,1.5,0.003,1.0,1.0,True,10
0.894,0.813,0.367,0.818,0.506,0.187,0.182,0.643,32,1.5,0.003,2.0,1.0,True,10
0.898,0.831,0.391,0.802,0.526,0.166,0.198,0.643,32,1.5,0.005,0.5,1.0,True,10
0.897,0.824,0.381,0.814,0.519,0.175,0.186,0.643,32,1.5,0.005,1.0,1.0,True,10
0.899,0.81,0.365,0.836,0.508,0.193,0.164,0.643,32,1.5,0.005,2.0,1.0,True,10
0.871,0.815,0.363,0.778,0.495,0.181,0.222,0.449,32,2.0,0.001,0.5,1.0,True,10
0.881,0.818,0.37,0.792,0.505,0.179,0.208,0.449,32,2.0,0.001,1.0,1.0,True,10
0.849,0.799,0.337,0.741,0.463,0.193,0.259,0.449,32,2.0,0.001,2.0,1.0,True,10
0.896,0.823,0.38,0.805,0.516,0.174,0.195,0.449,32,2.0,0.003,0.5,1.0,True,10
0.895,0.831,0.39,0.788,0.522,0.163,0.212,0.449,32,2.0,0.003,1.0,1.0,True,10
0.895,0.831,0.392,0.799,0.526,0.164,0.201,0.449,32,2.0,0.003,2.0,1.0,True,10
0.889,0.836,0.396,0.768,0.522,0.156,0.232,0.449,32,2.0,0.005,0.5,1.0,True,10
0.898,0.799,0.352,0.852,0.498,0.208,0.148,0.449,32,2.0,0.005,1.0,1.0,True,10
0.884,0.825,0.381,0.79,0.514,0.17,0.21,0.449,32,2.0,0.005,2.0,1.0,True,10
0.795,0.706,0.246,0.73,0.368,0.297,0.27,2.763,64,0.8,0.001,0.5,1.0,True,10
0.793,0.705,0.244,0.724,0.365,0.297,0.276,2.763,64,0.8,0.001,1.0,1.0,True,10
0.786,0.7,0.24,0.723,0.361,0.303,0.277,2.763,64,0.8,0.001,2.0,1.0,True,10
0.888,0.827,0.384,0.786,0.516,0.167,0.214,2.763,64,0.8,0.003,0.5,1.0,True,10
0.888,0.812,0.364,0.813,0.503,0.188,0.187,2.763,64,0.8,0.003,1.0,1.0,True,10
0.888,0.835,0.394,0.767,0.521,0.157,0.233,2.763,64,0.8,0.003,2.0,1.0,True,10
0.893,0.819,0.373,0.809,0.511,0.18,0.191,2.763,64,0.8,0.005,0.5,1.0,True,10
0.888,0.812,0.365,0.813,0.503,0.188,0.187,2.763,64,0.8,0.005,1.0,1.0,True,10
0.891,0.811,0.363,0.819,0.503,0.19,0.181,2.763,64,0.8,0.005,2.0,1.0,True,10
0.797,0.712,0.25,0.733,0.373,0.291,0.267,1.419,64,1.1,0.001,0.5,1.0,True,10
0.787,0.703,0.241,0.713,0.36,0.298,0.287,1.419,64,1.1,0.001,1.0,1.0,True,10
0.803,0.708,0.25,0.747,0.375,0.297,0.253,1.419,64,1.1,0.001,2.0,1.0,True,10
0.888,0.834,0.394,0.773,0.522,0.158,0.227,1.419,64,1.1,0.003,0.5,1.0,True,10
0.888,0.829,0.387,0.791,0.519,0.166,0.209,1.419,64,1.1,0.003,1.0,1.0,True,10
0.892,0.837,0.398,0.773,0.525,0.155,0.227,1.419,64,1.1,0.003,2.0,1.0,True,10
0.897,0.822,0.378,0.807,0.515,0.176,0.193,1.419,64,1.1,0.005,0.5,1.0,True,10
0.895,0.831,0.39,0.789,0.522,0.164,0.211,1.419,64,1.1,0.005,1.0,1.0,True,10
0.896,0.829,0.387,0.795,0.521,0.167,0.205,1.419,64,1.1,0.005,2.0,1.0,True,10
0.792,0.708,0.246,0.722,0.367,0.294,0.278,0.904,64,1.5,0.001,0.5,1.0,True,10
0.78,0.698,0.236,0.707,0.354,0.304,0.293,0.904,64,1.5,0.001,1.0,1.0,True,10
0.807,0.718,0.257,0.748,0.383,0.286,0.252,0.904,64,1.5,0.001,2.0,1.0,True,10
0.887,0.836,0.396,0.764,0.522,0.154,0.236,0.904,64,1.5,0.003,0.5,1.0,True,10
0.886,0.844,0.408,0.75,0.529,0.144,0.25,0.904,64,1.5,0.003,1.0,1.0,True,10
0.886,0.852,0.423,0.721,0.533,0.13,0.279,0.904,64,1.5,0.003,2.0,1.0,True,10
0.896,0.819,0.373,0.806,0.51,0.179,0.194,0.904,64,1.5,0.005,0.5,1.0,True,10
0.896,0.822,0.378,0.804,0.514,0.176,0.196,0.904,64,1.5,0.005,1.0,1.0,True,10
0.893,0.83,0.388,0.788,0.52,0.165,0.212,0.904,64,1.5,0.005,2.0,1.0,True,10
0.781,0.695,0.235,0.71,0.353,0.307,0.29,0.638,64,2.0,0.001,0.5,1.0,True,10
0.783,0.691,0.233,0.717,0.352,0.313,0.283,0.638,64,2.0,0.001,1.0,1.0,True,10
0.794,0.696,0.24,0.736,0.362,0.31,0.264,0.638,64,2.0,0.001,2.0,1.0,True,10
0.885,0.835,0.393,0.76,0.518,0.155,0.24,0.638,64,2.0,0.003,0.5,1.0,True,10
0.885,0.841,0.402,0.742,0.521,0.146,0.258,0.638,64,2.0,0.003,1.0,1.0,True,10
0.888,0.829,0.387,0.792,0.52,0.166,0.208,0.638,64,2.0,0.003,2.0,1.0,True,10
0.893,0.826,0.383,0.797,0.518,0.17,0.203,0.638,64,2.0,0.005,0.5,1.0,True,10
0.896,0.833,0.393,0.79,0.525,0.162,0.21,0.638,64,2.0,0.005,1.0,1.0,True,10
0.891,0.79,0.341,0.851,0.487,0.218,0.149,0.638,64,2.0,0.005,2.0,1.0,True,10
0.765,0.673,0.224,0.726,0.342,0.334,0.274,3.813,128,0.8,0.001,0.5,1.0,True,10
0.765,0.67,0.221,0.72,0.338,0.337,0.28,3.813,128,0.8,0.001,1.0,1.0,True,10
0.76,0.659,0.216,0.73,0.334,0.35,0.27,3.813,128,0.8,0.001,2.0,1.0,True,10
0.813,0.75,0.28,0.723,0.404,0.246,0.277,3.813,128,0.8,0.003,0.5,1.0,True,10
0.847,0.803,0.34,0.728,0.463,0.187,0.272,3.813,128,0.8,0.003,1.0,1.0,True,10
0.842,0.794,0.328,0.729,0.452,0.198,0.271,3.813,128,0.8,0.003,2.0,1.0,True,10
0.873,0.867,0.451,0.632,0.527,0.102,0.368,3.813,128,0.8,0.005,0.5,1.0,True,10
0.874,0.855,0.425,0.686,0.525,0.123,0.314,3.813,128,0.8,0.005,1.0,1.0,True,10
0.872,0.867,0.45,0.612,0.519,0.099,0.388,3.813,128,0.8,0.005,2.0,1.0,True,10
0.773,0.674,0.225,0.73,0.344,0.333,0.27,2.013,128,1.1,0.001,0.5,1.0,True,10
0.754,0.649,0.21,0.725,0.326,0.361,0.275,2.013,128,1.1,0.001,1.0,1.0,True,10
0.75,0.662,0.216,0.715,0.331,0.345,0.285,2.013,128,1.1,0.001,2.0,1.0,True,10
0.816,0.754,0.28,0.702,0.4,0.239,0.298,2.013,128,1.1,0.003,0.5,1.0,True,10
0.838,0.773,0.304,0.732,0.43,0.222,0.268,2.013,128,1.1,0.003,1.0,1.0,True,10
0.816,0.753,0.284,0.729,0.409,0.244,0.271,2.013,128,1.1,0.003,2.0,1.0,True,10
0.877,0.857,0.429,0.668,0.522,0.118,0.332,2.013,128,1.1,0.005,0.5,1.0,True,10
0.873,0.858,0.43,0.655,0.519,0.115,0.345,2.013,128,1.1,0.005,1.0,1.0,True,10
0.876,0.859,0.433,0.658,0.522,0.114,0.342,2.013,128,1.1,0.005,2.0,1.0,True,10
0.772,0.668,0.222,0.733,0.34,0.341,0.267,1.293,128,1.5,0.001,0.5,1.0,True,10
0.757,0.659,0.215,0.72,0.331,0.349,0.28,1.293,128,1.5,0.001,1.0,1.0,True,10
0.756,0.66,0.213,0.708,0.328,0.346,0.292,1.293,128,1.5,0.001,2.0,1.0,True,10
0.84,0.807,0.344,0.714,0.464,0.181,0.286,1.293,128,1.5,0.003,0.5,1.0,True,10
0.834,0.775,0.307,0.733,0.433,0.219,0.267,1.293,128,1.5,0.003,1.0,1.0,True,10
0.841,0.792,0.326,0.729,0.45,0.2,0.271,1.293,128,1.5,0.003,2.0,1.0,True,10
0.875,0.867,0.451,0.642,0.53,0.103,0.358,1.293,128,1.5,0.005,0.5,1.0,True,10
0.88,0.858,0.433,0.679,0.528,0.118,0.321,1.293,128,1.5,0.005,1.0,1.0,True,10
0.875,0.857,0.428,0.661,0.52,0.117,0.339,1.293,128,1.5,0.005,2.0,1.0,True,10
0.76,0.662,0.216,0.719,0.332,0.346,0.281,0.91,128,2.0,0.001,0.5,1.0,True,10
0.761,0.672,0.22,0.709,0.336,0.333,0.291,0.91,128,2.0,0.001,1.0,1.0,True,10
0.758,0.667,0.217,0.708,0.332,0.339,0.292,0.91,128,2.0,0.001,2.0,1.0,True,10
0.837,0.79,0.323,0.727,0.447,0.202,0.273,0.91,128,2.0,0.003,0.5,1.0,True,10
0.846,0.787,0.323,0.746,0.45,0.207,0.254,0.91,128,2.0,0.003,1.0,1.0,True,10
0.842,0.8,0.336,0.725,0.459,0.19,0.275,0.91,128,2.0,0.003,2.0,1.0,True,10
0.873,0.865,0.443,0.615,0.515,0.102,0.385,0.91,128,2.0,0.005,0.5,1.0,True,10
0.876,0.863,0.441,0.642,0.523,0.108,0.358,0.91,128,2.0,0.005,1.0,1.0,True,10
0.878,0.864,0.443,0.638,0.523,0.106,0.362,0.91,128,2.0,0.005,2.0,1.0,True,10
0.896,0.827,0.386,0.812,0.523,0.171,0.188,inf,16,0.0,0.001,0.0,0.5,False,10
0.896,0.842,0.408,0.786,0.537,0.151,0.214,inf,16,0.0,0.003,0.0,0.5,False,10
0.9,0.842,0.411,0.817,0.547,0.155,0.183,inf,16,0.0,0.005,0.0,0.5,False,10
0.9,0.832,0.396,0.829,0.536,0.167,0.171,inf,32,0.0,0.001,0.0,0.5,False,10
0.894,0.83,0.392,0.82,0.53,0.169,0.18,inf,32,0.0,0.003,0.0,0.5,False,10
0.894,0.831,0.392,0.802,0.527,0.165,0.198,inf,32,0.0,0.005,0.0,0.5,False,10
0.897,0.822,0.381,0.837,0.523,0.18,0.163,inf,64,0.0,0.001,0.0,0.5,False,10
0.896,0.837,0.402,0.808,0.537,0.159,0.192,inf,64,0.0,0.003,0.0,0.5,False,10
0.894,0.831,0.393,0.821,0.532,0.168,0.179,inf,64,0.0,0.005,0.0,0.5,False,10
0.894,0.82,0.377,0.825,0.518,0.18,0.175,inf,128,0.0,0.001,0.0,0.5,False,10
0.897,0.831,0.392,0.807,0.528,0.166,0.193,inf,128,0.0,0.003,0.0,0.5,False,10
0.899,0.825,0.384,0.818,0.523,0.174,0.182,inf,128,0.0,0.005,0.0,0.5,False,10
0.865,0.821,0.37,0.751,0.496,0.169,0.249,2.114,16,0.8,0.001,0.5,0.5,True,10
0.866,0.813,0.361,0.772,0.492,0.181,0.228,2.114,16,0.8,0.001,1.0,0.5,True,10
0.864,0.805,0.346,0.752,0.474,0.188,0.248,2.114,16,0.8,0.001,2.0,0.5,True,10
0.877,0.833,0.39,0.757,0.515,0.157,0.243,2.114,16,0.8,0.003,0.5,0.5,True,10
0.887,0.821,0.376,0.8,0.511,0.176,0.2,2.114,16,0.8,0.003,1.0,0.5,True,10
0.881,0.822,0.375,0.774,0.505,0.171,0.226,2.114,16,0.8,0.003,2.0,0.5,True,10
0.879,0.781,0.327,0.825,0.468,0.225,0.175,2.114,16,0.8,0.005,0.5,0.5,True,10
0.892,0.843,0.409,0.767,0.533,0.147,0.233,2.114,16,0.8,0.005,1.0,0.5,True,10
0.882,0.799,0.347,0.814,0.486,0.203,0.186,2.114,16,0.8,0.005,2.0,0.5,True,10
0.864,0.813,0.359,0.765,0.489,0.181,0.235,1.058,16,1.1,0.001,0.5,0.5,True,10
0.858,0.801,0.343,0.767,0.474,0.194,0.233,1.058,16,1.1,0.001,1.0,0.5,True,10
0.865,0.796,0.339,0.784,0.474,0.202,0.216,1.058,16,1.1,0.001,2.0,0.5,True,10
0.879,0.813,0.363,0.79,0.498,0.183,0.21,1.058,16,1.1,0.003,0.5,0.5,True,10
0.887,0.829,0.385,0.779,0.515,0.165,0.221,1.058,16,1.1,0.003,1.0,0.5,True,10
0.887,0.816,0.369,0.802,0.505,0.182,0.198,1.058,16,1.1,0.003,2.0,0.5,True,10
0.886,0.828,0.383,0.773,0.513,0.165,0.227,1.058,16,1.1,0.005,0.5,0.5,True,10
0.89,0.825,0.381,0.79,0.514,0.17,0.21,1.058,16,1.1,0.005,1.0,0.5,True,10
0.886,0.832,0.39,0.766,0.517,0.159,0.234,1.058,16,1.1,0.005,2.0,0.5,True,10
0.827,0.757,0.291,0.751,0.42,0.242,0.249,0.643,16,1.5,0.001,0.5,0.5,True,10
0.872,0.819,0.369,0.762,0.497,0.173,0.238,0.643,16,1.5,0.001,1.0,0.5,True,10
0.861,0.815,0.361,0.755,0.488,0.177,0.245,0.643,16,1.5,0.001,2.0,0.5,True,10
0.881,0.812,0.361,0.794,0.497,0.186,0.206,0.643,16,1.5,0.003,0.5,0.5,True,10
0.887,0.817,0.37,0.805,0.507,0.182,0.195,0.643,16,1.5,0.003,1.0,0.5,True,10
0.887,0.815,0.368,0.812,0.507,0.185,0.188,0.643,16,1.5,0.003,2.0,0.5,True,10
0.887,0.846,0.412,0.741,0.529,0.14,0.259,0.643,16,1.5,0.005,0.5,0.5,True,10
0.884,0.84,0.4,0.741,0.519,0.147,0.259,0.643,16,1.5,0.005,1.0,0.5,True,10
0.887,0.811,0.361,0.799,0.497,0.187,0.201,0.643,16,1.5,0.005,2.0,0.5,True,10
0.864,0.819,0.368,0.759,0.496,0.173,0.241,0.449,16,2.0,0.001,0.5,0.5,True,10
0.866,0.826,0.377,0.747,0.501,0.164,0.253,0.449,16,2.0,0.001,1.0,0.5,True,10
0.856,0.806,0.346,0.745,0.473,0.186,0.255,0.449,16,2.0,0.001,2.0,0.5,True,10
0.88,0.794,0.342,0.823,0.483,0.21,0.177,0.449,16,2.0,0.003,0.5,0.5,True,10
0.888,0.838,0.399,0.763,0.524,0.152,0.237,0.449,16,2.0,0.003,1.0,0.5,True,10
0.887,0.827,0.382,0.772,0.511,0.165,0.228,0.449,16,2.0,0.003,2.0,0.5,True,10
0.882,0.819,0.371,0.784,0.504,0.176,0.216,0.449,16,2.0,0.005,0.5,0.5,True,10
0.89,0.832,0.389,0.763,0.516,0.158,0.237,0.449,16,2.0,0.005,1.0,0.5,True,10
0.886,0.817,0.369,0.797,0.504,0.181,0.203,0.449,16,2.0,0.005,2.0,0.5,True,10
0.796,0.668,0.229,0.773,0.353,0.346,0.227,2.763,32,0.8,0.001,0.5,0.5,True,10
0.782,0.647,0.214,0.758,0.334,0.368,0.242,2.763,32,0.8,0.001,1.0,0.5,True,10
0.776,0.651,0.217,0.764,0.339,0.364,0.236,2.763,32,0.8,0.001,2.0,0.5,True,10
0.879,0.855,0.427,0.708,0.533,0.126,0.292,2.763,32,0.8,0.003,0.5,0.5,True,10
0.882,0.852,0.421,0.709,0.529,0.129,0.291,2.763,32,0.8,0.003,1.0,0.5,True,10
0.88,0.84,0.4,0.738,0.519,0.147,0.262,2.763,32,0.8,0.003,2.0,0.5,True,10
0.865,0.808,0.353,0.775,0.485,0.188,0.225,2.763,32,0.8,0.005,0.5,0.5,True,10
0.889,0.855,0.428,0.707,0.534,0.125,0.293,2.763,32,0.8,0.005,1.0,0.5,True,10
0.859,0.838,0.39,0.682,0.496,0.141,0.318,2.763,32,0.8,0.005,2.0,0.5,True,10
0.793,0.649,0.22,0.784,0.343,0.369,0.216,1.419,32,1.1,0.001,0.5,0.5,True,10
0.784,0.655,0.22,0.767,0.342,0.359,0.233,1.419,32,1.1,0.001,1.0,0.5,True,10
0.798,0.67,0.232,0.787,0.359,0.345,0.213,1.419,32,1.1,0.001,2.0,0.5,True,10
0.879,0.848,0.414,0.723,0.527,0.135,0.277,1.419,32,1.1,0.003,0.5,0.5,True,10
0.88,0.854,0.424,0.698,0.528,0.125,0.302,1.419,32,1.1,0.003,1.0,0.5,True,10
0.876,0.858,0.431,0.678,0.527,0.119,0.322,1.419,32,1.1,0.003,2.0,0.5,True,10
0.867,0.818,0.364,0.744,0.489,0.172,0.256,1.419,32,1.1,0.005,0.5,0.5,True,10
0.889,0.847,0.415,0.746,0.533,0.139,0.254,1.419,32,1.1,0.005,1.0,0.5,True,10
0.865,0.832,0.384,0.718,0.5,0.153,0.282,1.419,32,1.1,0.005,2.0,0.5,True,10
0.789,0.642,0.215,0.779,0.337,0.376,0.221,0.904,32,1.5,0.001,0.5,0.5,True,10
0.792,0.658,0.223,0.775,0.347,0.358,0.225,0.904,32,1.5,0.001,1.0,0.5,True,10
0.802,0.679,0.235,0.772,0.36,0.334,0.228,0.904,32,1.5,0.001,2.0,0.5,True,10
0.883,0.836,0.395,0.764,0.521,0.155,0.236,0.904,32,1.5,0.003,0.5,0.5,True,10
0.879,0.85,0.418,0.716,0.527,0.132,0.284,0.904,32,1.5,0.003,1.0,0.5,True,10
0.877,0.853,0.424,0.706,0.53,0.127,0.294,0.904,32,1.5,0.003,2.0,0.5,True,10
0.891,0.821,0.374,0.79,0.508,0.175,0.21,0.904,32,1.5,0.005,0.5,0.5,True,10
0.864,0.854,0.422,0.663,0.515,0.12,0.337,0.904,32,1.5,0.005,1.0,0.5,True,10
0.868,0.825,0.375,0.748,0.5,0.165,0.252,0.904,32,1.5,0.005,2.0,0.5,True,10
0.787,0.648,0.217,0.769,0.339,0.368,0.231,0.638,32,2.0,0.001,0.5,0.5,True,10
0.778,0.639,0.21,0.755,0.329,0.376,0.245,0.638,32,2.0,0.001,1.0,0.5,True,10
0.779,0.643,0.213,0.766,0.334,0.374,0.234,0.638,32,2.0,0.001,2.0,0.5,True,10
0.881,0.854,0.427,0.709,0.533,0.126,0.291,0.638,32,2.0,0.003,0.5,0.5,True,10
0.88,0.842,0.403,0.739,0.522,0.145,0.261,0.638,32,2.0,0.003,1.0,0.5,True,10
0.879,0.847,0.412,0.722,0.525,0.136,0.278,0.638,32,2.0,0.003,2.0,0.5,True,10
0.863,0.807,0.351,0.767,0.482,0.188,0.233,0.638,32,2.0,0.005,0.5,0.5,True,10
0.865,0.84,0.395,0.692,0.503,0.14,0.308,0.638,32,2.0,0.005,1.0,0.5,True,10
0.861,0.844,0.402,0.684,0.507,0.135,0.316,0.638,32,2.0,0.005,2.0,0.5,True,10
0.749,0.645,0.209,0.733,0.326,0.366,0.267,3.813,64,0.8,0.001,0.5,0.5,True,10
0.765,0.643,0.211,0.749,0.329,0.371,0.251,3.813,64,0.8,0.001,1.0,0.5,True,10
0.756,0.652,0.211,0.722,0.327,0.357,0.278,3.813,64,0.8,0.001,2.0,0.5,True,10
0.829,0.709,0.258,0.791,0.389,0.302,0.209,3.813,64,0.8,0.003,0.5,0.5,True,10
0.819,0.737,0.273,0.749,0.4,0.264,0.251,3.813,64,0.8,0.003,1.0,0.5,True,10
0.818,0.729,0.268,0.76,0.396,0.275,0.24,3.813,64,0.8,0.003,2.0,0.5,True,10
0.871,0.847,0.409,0.696,0.515,0.133,0.304,3.813,64,0.8,0.005,0.5,0.5,True,10
0.873,0.847,0.41,0.701,0.517,0.134,0.299,3.813,64,0.8,0.005,1.0,0.5,True,10
0.87,0.861,0.438,0.648,0.522,0.11,0.352,3.813,64,0.8,0.005,2.0,0.5,True,10
0.761,0.648,0.212,0.743,0.33,0.365,0.257,2.013,64,1.1,0.001,0.5,0.5,True,10
0.762,0.653,0.216,0.748,0.335,0.36,0.252,2.013,64,1.1,0.001,1.0,0.5,True,10
0.753,0.647,0.21,0.727,0.325,0.363,0.273,2.013,64,1.1,0.001,2.0,0.5,True,10
0.84,0.787,0.32,0.732,0.446,0.206,0.268,2.013,64,1.1,0.003,0.5,0.5,True,10
0.834,0.76,0.295,0.754,0.424,0.239,0.246,2.013,64,1.1,0.003,1.0,0.5,True,10
0.846,0.79,0.327,0.748,0.455,0.204,0.252,2.013,64,1.1,0.003,2.0,0.5,True,10
0.831,0.811,0.342,0.664,0.451,0.17,0.336,2.013,64,1.1,0.005,0.5,0.5,True,10
0.867,0.854,0.422,0.664,0.516,0.12,0.336,2.013,64,1.1,0.005,1.0,0.5,True,10
0.873,0.854,0.423,0.684,0.523,0.124,0.316,2.013,64,1.1,0.005,2.0,0.5,True,10
0.755,0.656,0.213,0.717,0.328,0.352,0.283,1.293,64,1.5,0.001,0.5,0.5,True,10
0.747,0.649,0.208,0.714,0.323,0.359,0.286,1.293,64,1.5,0.001,1.0,0.5,True,10
0.764,0.631,0.207,0.759,0.325,0.386,0.241,1.293,64,1.5,0.001,2.0,0.5,True,10
0.827,0.732,0.271,0.763,0.4,0.272,0.237,1.293,64,1.5,0.003,0.5,0.5,True,10
0.795,0.699,0.242,0.737,0.364,0.306,0.263,1.293,64,1.5,0.003,1.0,0.5,True,10
0.848,0.786,0.322,0.751,0.451,0.209,0.249,1.293,64,1.5,0.003,2.0,0.5,True,10
0.871,0.837,0.392,0.719,0.507,0.148,0.281,1.293,64,1.5,0.005,0.5,0.5,True,10
0.87,0.841,0.4,0.715,0.513,0.142,0.285,1.293,64,1.5,0.005,1.0,0.5,True,10
0.866,0.83,0.381,0.725,0.5,0.156,0.275,1.293,64,1.5,0.005,2.0,0.5,True,10
0.767,0.636,0.21,0.765,0.329,0.381,0.235,0.91,64,2.0,0.001,0.5,0.5,True,10
0.76,0.634,0.207,0.75,0.324,0.381,0.25,0.91,64,2.0,0.001,1.0,0.5,True,10
0.752,0.642,0.208,0.732,0.323,0.37,0.268,0.91,64,2.0,0.001,2.0,0.5,True,10
0.838,0.762,0.297,0.758,0.427,0.238,0.242,0.91,64,2.0,0.003,0.5,0.5,True,10
0.822,0.729,0.267,0.755,0.394,0.275,0.245,0.91,64,2.0,0.003,1.0,0.5,True,10
0.835,0.741,0.28,0.768,0.41,0.262,0.232,0.91,64,2.0,0.003,2.0,0.5,True,10
0.87,0.845,0.406,0.694,0.512,0.135,0.306,0.91,64,2.0,0.005,0.5,0.5,True,10
0.869,0.849,0.41,0.674,0.51,0.128,0.326,0.91,64,2.0,0.005,1.0,0.5,True,10
0.872,0.863,0.443,0.656,0.529,0.109,0.344,0.91,64,2.0,0.005,2.0,0.5,True,10
0.748,0.633,0.201,0.718,0.314,0.378,0.282,5.525,128,0.8,0.001,0.5,0.5,True,10
0.717,0.637,0.195,0.67,0.302,0.368,0.33,5.525,128,0.8,0.001,1.0,0.5,True,10
0.728,0.625,0.196,0.713,0.308,0.387,0.287,5.525,128,0.8,0.001,2.0,0.5,True,10
0.777,0.637,0.21,0.76,0.328,0.38,0.24,5.525,128,0.8,0.003,0.5,0.5,True,10
0.784,0.635,0.211,0.776,0.332,0.384,0.224,5.525,128,0.8,0.003,1.0,0.5,True,10
0.773,0.661,0.22,0.748,0.34,0.351,0.252,5.525,128,0.8,0.003,2.0,0.5,True,10
0.813,0.687,0.243,0.79,0.372,0.326,0.21,5.525,128,0.8,0.005,0.5,0.5,True,10
0.796,0.705,0.246,0.739,0.369,0.3,0.261,5.525,128,0.8,0.005,1.0,0.5,True,10
0.805,0.708,0.25,0.745,0.374,0.297,0.255,5.525,128,0.8,0.005,2.0,0.5,True,10
0.742,0.634,0.203,0.73,0.318,0.379,0.27,2.918,128,1.1,0.001,0.5,0.5,True,10
0.733,0.664,0.208,0.664,0.316,0.335,0.336,2.918,128,1.1,0.001,1.0,0.5,True,10
0.737,0.644,0.204,0.707,0.317,0.365,0.293,2.918,128,1.1,0.001,2.0,0.5,True,10
0.78,0.648,0.216,0.764,0.337,0.367,0.236,2.918,128,1.1,0.003,0.5,0.5,True,10
0.782,0.655,0.218,0.752,0.338,0.358,0.248,2.918,128,1.1,0.003,1.0,0.5,True,10
0.765,0.641,0.209,0.741,0.326,0.372,0.259,2.918,128,1.1,0.003,2.0,0.5,True,10
0.788,0.703,0.242,0.723,0.363,0.3,0.277,2.918,128,1.1,0.005,0.5,0.5,True,10
0.813,0.746,0.277,0.732,0.402,0.252,0.268,2.918,128,1.1,0.005,1.0,0.5,True,10
0.822,0.74,0.275,0.751,0.403,0.262,0.249,2.918,128,1.1,0.005,2.0,0.5,True,10
0.728,0.651,0.205,0.687,0.315,0.354,0.313,1.86,128,1.5,0.001,0.5,0.5,True,10
0.75,0.669,0.217,0.702,0.332,0.335,0.298,1.86,128,1.5,0.001,1.0,0.5,True,10
0.75,0.645,0.208,0.725,0.323,0.366,0.275,1.86,128,1.5,0.001,2.0,0.5,True,10
0.775,0.641,0.212,0.76,0.331,0.375,0.24,1.86,128,1.5,0.003,0.5,0.5,True,10
0.777,0.649,0.215,0.756,0.335,0.365,0.244,1.86,128,1.5,0.003,1.0,0.5,True,10
0.772,0.651,0.215,0.749,0.334,0.361,0.251,1.86,128,1.5,0.003,2.0,0.5,True,10
0.816,0.745,0.277,0.732,0.402,0.253,0.268,1.86,128,1.5,0.005,0.5,0.5,True,10
0.821,0.724,0.265,0.767,0.394,0.282,0.233,1.86,128,1.5,0.005,1.0,0.5,True,10
0.808,0.717,0.256,0.742,0.38,0.286,0.258,1.86,128,1.5,0.005,2.0,0.5,True,10
0.735,0.663,0.215,0.709,0.33,0.343,0.291,1.302,128,2.0,0.001,0.5,0.5,True,10
